WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Onion Creek,12/18/94 0:00,Onion Creek @ Twin Creeks Road (OC1),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,236,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1254636329616, -97.8222508069556)",51066,30.12546363,-97.82225081,6912,TRUE,
Onion Creek,12/18/94 0:00,Onion Creek @ Twin Creeks Road (OC1),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,236,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1254636329616, -97.8222508069556)",51067,30.12546363,-97.82225081,6912,TRUE,
Onion Creek,12/18/94 0:00,Onion Creek Upstream of IH35 (OC2),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,239,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1355921660748, -97.798364225252)",51079,30.13559217,-97.79836423,6914,TRUE,
Onion Creek,12/18/94 0:00,Onion Creek Upstream of IH35 (OC2),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,239,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1355921660748, -97.798364225252)",51080,30.13559217,-97.79836423,6914,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Downstream of Slaughter Creek (OC5),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,4,(%) Percent,Total,,245,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1537709385228, -97.780623732983)",51134,30.15377094,-97.78062373,6932,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Downstream of Slaughter Creek (OC5),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,245,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1537709385228, -97.780623732983)",51135,30.15377094,-97.78062373,6932,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Downstream of South Boggy Creek (OC7),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,249,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1689222948831, -97.7638527972395)",51163,30.16892229,-97.7638528,6938,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Downstream of South Boggy Creek (OC7),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,249,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1689222948831, -97.7638527972395)",51164,30.16892229,-97.7638528,6938,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of Footbridge (OC3),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,241,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1398956859092, -97.7867232029492)",51095,30.13989569,-97.7867232,6918,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of Footbridge (OC3),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,241,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1398956859092, -97.7867232029492)",51096,30.13989569,-97.7867232,6918,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of Slaughter Creek (OC4),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,243,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1524294202706, -97.7802414199547)",51121,30.15242942,-97.78024142,6930,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of Slaughter Creek (OC4),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,11,(%) Percent,Total,,243,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1524294202706, -97.7802414199547)",51122,30.15242942,-97.78024142,6930,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of South Boggy Creek (OC6),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,247,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.1678878058999, -97.7641081981102)",51148,30.16788781,-97.7641082,6935,TRUE,
Onion Creek,12/6/94 0:00,Onion Creek Upstream of South Boggy Creek (OC6),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,70,(%) Percent,Total,,247,,LENGTH MEASUREMENT,S,Bioassessment Grant,"(30.1678878058999, -97.7641081981102)",51149,30.16788781,-97.7641082,6935,TRUE,
Shoal Creek,11/18/94 0:00,Shoal Creek @ 24th Street,Stream,Habitat,Algae (filamentous),ALGAE FILAMENTOUS,,18.1,(%) Percent,Total,,116,,VISUAL ASSESSMENT,U,EII - Aquatic Life,"(30.2883886605834, -97.7534816257552)",360732,30.28838866,-97.75348163,19369,TRUE,
Shoal Creek,11/18/94 0:00,Shoal Creek @ Shoal Edge Court (EII),Stream,Habitat,Algae (filamentous),ALGAE FILAMENTOUS,,20,(%) Percent,Total,,117,,VISUAL ASSESSMENT,U,EII - Aquatic Life,"(30.3326747456018, -97.7485687207413)",360735,30.33267475,-97.74856872,19368,TRUE,
Shoal Creek,11/18/94 0:00,Shoal Creek Downstream of Crosscreek Drive,Stream,Habitat,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,,118,,VISUAL ASSESSMENT,U,EII - Aquatic Life,"(30.3711250355346, -97.7366045887089)",360743,30.37112504,-97.73660459,26624,TRUE,
Short Spring Branch,8/28/12 11:30,Short Spring Branch Trib @ Barton Creek (SSB),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,60,,VISUAL ASSESSMENT,U,TLAP Impact Study,"(30.2758183778679, -97.8462055120156)",1957470,30.27581838,-97.84620551,386700,FALSE,
Short Spring Branch,8/28/12 11:30,Short Spring Branch Trib @ Barton Creek (SSB),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,60,,VISUAL ASSESSMENT,U,TLAP Impact Study,"(30.2758183778679, -97.8462055120156)",1957479,30.27581838,-97.84620551,386701,FALSE,
Short Spring Branch,8/28/12 11:30,Short Spring Branch Trib @ Barton Creek (SSB),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 1,60,,VISUAL ASSESSMENT,U,TLAP Impact Study,"(30.2758183778679, -97.8462055120156)",1957461,30.27581838,-97.84620551,386699,FALSE,
Barton Creek,3/31/94 0:00,Barton Creek @ Barton Creek West (BC1),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,,79,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.2894359012934, -97.8989631766939)",62788,30.2894359,-97.89896318,3420,TRUE,
Barton Creek,3/31/94 0:00,Barton Creek @ Barton Creek West (BC1),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,,79,,LENGTH MEASUREMENT,U,Bioassessment Grant,"(30.2894359012934, -97.8989631766939)",62789,30.2894359,-97.89896318,3420,TRUE,
Long Hollow Creek,5/12/04 11:15,Long Hollow Creek @ Wheless Tract,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,80,(%) Percent,Total,Section 2,1045,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4649599900227, -97.8736659491801)",1145751,30.46495999,-97.87366595,240291,FALSE,
Long Hollow Creek,5/12/04 14:35,Long Hollow Creek @ Wheless Tract,Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,0,(%) Percent,Total,Section 1,1045,,VISUAL ASSESSMENT,S,Jollyville WQ and Salamander Assessment,"(30.4649599900227, -97.8736659491801)",1145774,30.46495999,-97.87366595,240292,FALSE,
Bull Creek,4/14/99 12:45,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,45,(%) Percent,Total,Section 4 - riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",1269445,30.42707537,-97.8189123,233431,FALSE,
Bull Creek,4/14/99 13:05,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,Section 2 - riffle/pool,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",1269457,30.42707537,-97.8189123,233430,FALSE,
Bull Creek,5/12/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,30,(%) Percent,Total,2-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",379029,30.39733051,-97.76984108,28083,TRUE,
Bull Creek,5/12/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,25,(%) Percent,Total,3-riffle,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",379041,30.39733051,-97.76984108,28084,TRUE,
Bull Creek,5/12/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,15,(%) Percent,Total,4-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",379054,30.39733051,-97.76984108,28085,TRUE,
Bull Creek,4/28/97 0:00,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,1-riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",379988,30.42707537,-97.8189123,28216,TRUE,
Bull Creek,2/28/97 0:00,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,1-riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",380052,30.42707537,-97.8189123,28221,TRUE,
Bull Creek,2/28/97 0:00,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,4-riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",380092,30.42707537,-97.8189123,28224,TRUE,
Bull Creek,2/4/97 0:00,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,100,(%) Percent,Total,1-riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",380120,30.42707537,-97.8189123,28226,TRUE,
Bull Creek,2/4/97 0:00,Tributary 5 ds Hanks Tract Property Line,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,4-riffle,1164,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4270753738015, -97.8189122995303)",380160,30.42707537,-97.8189123,28229,TRUE,
Bull Creek,12/23/96 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,20,(%) Percent,Total,8-glide,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",382862,30.37470136,-97.76643635,28496,TRUE,
Bull Creek,12/23/96 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,45,(%) Percent,Total,10-pool,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",382881,30.37470136,-97.76643635,28498,TRUE,
Bull Creek,12/23/96 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,75,(%) Percent,Total,11-riffle/run,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",382890,30.37470136,-97.76643635,28499,TRUE,
Bull Creek,2/27/97 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,10-pool,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",382986,30.37470136,-97.76643635,28509,TRUE,
Bull Creek,2/27/97 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,90,(%) Percent,Total,11-riffle/run,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",382997,30.37470136,-97.76643635,28510,TRUE,
Bull Creek,3/27/97 0:00,Stillhouse Hollow ds of Stillhouse Hollow Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,30,(%) Percent,Total,11-riffle/run,927,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3747013647442, -97.7664363537031)",383060,30.37470136,-97.76643635,28518,TRUE,
Shoal Creek,12/23/96 0:00,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,75,(%) Percent,Total,3-pool,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",383765,30.36222263,-97.74697443,28588,TRUE,
Shoal Creek,4/7/97 0:00,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,10,(%) Percent,Total,3-pool,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",383823,30.36222263,-97.74697443,28593,TRUE,
Bull Creek,12/12/96 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,40,(%) Percent,Total,1-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383864,30.42542953,-97.81464541,28597,TRUE,
Bull Creek,12/12/96 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,10,(%) Percent,Total,2/3-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383878,30.42542953,-97.81464541,28598,TRUE,
Bull Creek,12/12/96 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,20,(%) Percent,Total,4-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383893,30.42542953,-97.81464541,28599,TRUE,
Bull Creek,12/12/96 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,40,(%) Percent,Total,5-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383905,30.42542953,-97.81464541,28600,TRUE,
Bull Creek,12/12/96 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,45,(%) Percent,Total,6-run,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383920,30.42542953,-97.81464541,28601,TRUE,
Bull Creek,1/30/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,60,(%) Percent,Total,2-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383939,30.42542953,-97.81464541,28602,TRUE,
Bull Creek,1/30/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,45,(%) Percent,Total,6-run,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383957,30.42542953,-97.81464541,28603,TRUE,
Bull Creek,1/30/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,45,(%) Percent,Total,6-run,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383958,30.42542953,-97.81464541,28603,TRUE,
Bull Creek,2/18/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,1-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",383978,30.42542953,-97.81464541,28604,TRUE,
Bull Creek,2/18/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,15,(%) Percent,Total,6-run,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",384020,30.42542953,-97.81464541,28609,TRUE,
Bull Creek,3/13/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,40,(%) Percent,Total,1-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",384040,30.42542953,-97.81464541,28610,TRUE,
Bull Creek,3/13/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,70,(%) Percent,Total,2-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",384056,30.42542953,-97.81464541,28611,TRUE,
Bull Creek,3/13/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE UNATTACHED FILAMENTOUS GREEN,,60,(%) Percent,Total,6-run,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",384074,30.42542953,-97.81464541,28615,TRUE,
Bull Creek,4/15/97 0:00,Tributary 6 @ Bull Creek (EG),Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,10,(%) Percent,Total,5-glide,151,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4254295267479, -97.8146454138198)",384121,30.42542953,-97.81464541,28618,TRUE,
Bull Creek,2/21/97 0:00,Tanglewood Tributary ds Tanglewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,4-riffle/run,928,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4303517188378, -97.7840924905714)",385673,30.43035172,-97.78409249,28775,TRUE,
Bull Creek,2/21/97 0:00,Tanglewood Tributary ds Tanglewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,7-pool,928,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4303517188378, -97.7840924905714)",385713,30.43035172,-97.78409249,28778,TRUE,
Bull Creek,2/21/97 0:00,Tanglewood Tributary ds Tanglewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,13-riffle,928,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.4303517188378, -97.7840924905714)",385777,30.43035172,-97.78409249,28783,TRUE,
Bull Creek,1/27/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,1-riffle,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386347,30.39733051,-97.76984108,28829,TRUE,
Bull Creek,1/27/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,2-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386361,30.39733051,-97.76984108,28830,TRUE,
Bull Creek,1/27/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,50,(%) Percent,Total,3-riffle/run,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386374,30.39733051,-97.76984108,28831,TRUE,
Bull Creek,1/27/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,100,(%) Percent,Total,4-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386391,30.39733051,-97.76984108,28832,TRUE,
Bull Creek,2/10/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,1-riffle,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386410,30.39733051,-97.76984108,28833,TRUE,
Bull Creek,2/10/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,2-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386424,30.39733051,-97.76984108,28834,TRUE,
Bull Creek,2/10/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,50,(%) Percent,Total,3-riffle/run,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386437,30.39733051,-97.76984108,28835,TRUE,
Bull Creek,2/10/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,100,(%) Percent,Total,4-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386452,30.39733051,-97.76984108,28836,TRUE,
Bull Creek,3/24/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,100,(%) Percent,Total,1-riffle,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386474,30.39733051,-97.76984108,28837,TRUE,
Bull Creek,3/24/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,95,(%) Percent,Total,2-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386488,30.39733051,-97.76984108,28838,TRUE,
Bull Creek,3/24/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,30,(%) Percent,Total,3-riffle/run,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386501,30.39733051,-97.76984108,28839,TRUE,
Bull Creek,3/24/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,80,(%) Percent,Total,4-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386518,30.39733051,-97.76984108,28840,TRUE,
Bull Creek,4/14/97 0:00,Tributary 3 @ Great Hills Golf Course,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,5,(%) Percent,Total,4-glide,926,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3973305119048, -97.7698410755274)",386577,30.39733051,-97.76984108,28844,TRUE,
Shoal Creek,8/5/97 12:00,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,30,(%) Percent,Total,2-riffle,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",402704,30.36222263,-97.74697443,42427,FALSE,
Shoal Creek,8/25/97 12:10,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,30,(%) Percent,Total,2-riffle,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",402785,30.36222263,-97.74697443,42436,FALSE,
Shoal Creek,8/25/97 12:45,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,50,(%) Percent,Total,4-pool,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",402883,30.36222263,-97.74697443,42448,FALSE,
Shoal Creek,9/29/97 12:57,Spicewood Tributary Downstream of Spicewood Spring,Stream,Benthic Cover,Algae (filamentous),ALGAE ATTACHED FILAMENTOUS GREEN,,20,(%) Percent,Total,3-pool,930,,VISUAL ASSESSMENT,U,Jollyville WQ and Salamander Assessment,"(30.3622226265132, -97.7469744332658)",402923,30.36222263,-97.74697443,42451,FALSE,
