WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,16,Parts Per Million (PPM),Total,FB02: 193261,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430691,30.18313895,-97.87636657,303954,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,11,Parts Per Million (PPM),Total,FB01: 193260,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430700,30.18313895,-97.87636657,303953,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,21,Parts Per Million (PPM),Total,FA10: 193259,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430708,30.18313895,-97.87636657,303952,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,29,Parts Per Million (PPM),Total,FA09: 193258,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430717,30.18313895,-97.87636657,303951,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,9,Parts Per Million (PPM),Total,FA08: 193257,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430726,30.18313895,-97.87636657,303950,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,21,Parts Per Million (PPM),Total,FA07: 193256,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430735,30.18313895,-97.87636657,303949,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,11,Parts Per Million (PPM),Total,FA06: 193255,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430744,30.18313895,-97.87636657,303948,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,23,Parts Per Million (PPM),Total,FA05: 193254,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430751,30.18313895,-97.87636657,303947,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,18,Parts Per Million (PPM),Total,FA04: 193253,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430760,30.18313895,-97.87636657,303946,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,26,Parts Per Million (PPM),Total,FA03: 193252,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430769,30.18313895,-97.87636657,303945,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,7,Parts Per Million (PPM),Total,FA02: 193251,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430777,30.18313895,-97.87636657,303944,TRUE,
Slaughter Creek,8/31/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,26,Parts Per Million (PPM),Total,FA01: 193250,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",1430786,30.18313895,-97.87636657,303943,TRUE,
Bull Creek,1/8/08 0:05,Residence @ 4119 Burney Dr,Soil,Soil,Nutrients,NITRATE AS N,,12,Parts Per Million (PPM),Total,Burney Dr. 2033-4119,2033,,MEHLICH III EXTRACTION,U,Stillhouse Soil and Fertilizer Outreach,"(30.3684163416385, -97.7624295319268)",1507559,30.36841634,-97.76242953,315217,FALSE,
Onion Creek,9/16/15 10:10,Onion Thornwood Study G Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,44,Parts Per Million (PPM),Total,13418-ONI Thornwood G Rep 2,13418,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487262,,,496632,FALSE,
Onion Creek,9/11/15 10:30,Onion Thornwood Study B Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,30,Parts Per Million (PPM),Total,13395-ONI Thornwood B Rep4,13395,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487266,,,496638,FALSE,
Onion Creek,9/11/15 9:55,Onion Thornwood Study C Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,47,Parts Per Million (PPM),Total,13400-ONI Thornwood C Rep4,13400,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487278,,,496640,FALSE,
Onion Creek,9/16/15 9:40,Onion Thornwood Study G Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,32,Parts Per Million (PPM),Total,13417-ONI Thornwood G Rep1,13417,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487287,,,496629,FALSE,
Not Applicable,8/13/15 0:00,Eco-Thrive Compost.,Non-spatial or Protected Location,Compost,Nutrients,NITRATE AS N,,403,MG/KG,Total,13368-ECTH Compost-A,13368,,SM 9056A,U,Plant Community Dynamics - Grow Zones,,2487316,,,496649,TRUE,
Onion Creek,9/11/15 10:10,Onion Thornwood Study F Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,24,Parts Per Million (PPM),Total,13413-ONI Thornwood F Rep2,13413,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487323,,,496655,FALSE,
Not Applicable,8/13/15 0:00,Eco-Thrive Compost.,Non-spatial or Protected Location,Compost,Nutrients,NITRATE AS N,<J,8.15,MG/KG,Total,13368-ECTH Compost-C,13368,,SM 9056A,U,Plant Community Dynamics - Grow Zones,,2487327,,,496656,TRUE,
Not Applicable,8/13/15 0:00,Texas Friendly Compost,Non-spatial or Protected Location,Compost,Nutrients,NITRATE AS N,,367,MG/KG,Total,13367-TXFR Compost-A,13367,,SM 9056A,U,Plant Community Dynamics - Grow Zones,,2487331,,,496657,TRUE,
Onion Creek,9/11/15 9:15,Onion Thornwood Study G Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,54,Parts Per Million (PPM),Total,13420-ONI Thornwood G Rep4,13420,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487389,,,496672,FALSE,
Onion Creek,9/11/15 9:06,Onion Thornwood Study G Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,48,Parts Per Million (PPM),Total,13421-ONI Thornwood G Rep5,13421,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487394,,,496673,FALSE,
Onion Creek,9/10/15 11:53,Onion Thornwood Study D4 Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,36,Parts Per Million (PPM),Total,13405-ONI Thonwood D4 Rep4,13405,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487421,,,496693,FALSE,
Onion Creek,9/10/15 11:27,Onion Thornwood Study 2 Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,56,Parts Per Million (PPM),Total,13432-ONI Thornwood 2 Rep1,13432,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487427,,,496694,FALSE,
Onion Creek,9/11/15 11:15,Onion Thornwood Study H Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,37,Parts Per Million (PPM),Total,13424-ONI Thornwood H Rep 3,13424,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487432,,,496697,FALSE,
Onion Creek,9/16/15 9:35,Onion Thornwood Study D4 Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,25,Parts Per Million (PPM),Total,13404-ONI Thornwood D4 Rep3,13404,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487437,,,496698,FALSE,
Onion Creek,9/16/15 9:40,Onion Thornwood Study 1 Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,51,Parts Per Million (PPM),Total,13428-ONI Thornwood 1 Rep2,13428,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487442,,,496699,FALSE,
Onion Creek,9/16/15 9:20,Onion Thornwood Study 1 Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,44,Parts Per Million (PPM),Total,13431-ONI Thornwood 1 Rep5,13431,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487449,,,496700,FALSE,
Not Applicable,8/13/15 0:00,Texas Friendly Compost,Non-spatial or Protected Location,Compost,Nutrients,NITRATE AS N,<J,7.69,MG/KG,Total,13367-TXFR Compost-B,13367,,SM 9056A,U,Plant Community Dynamics - Grow Zones,,2487499,,,496658,TRUE,
Not Applicable,8/13/15 0:00,Texas Friendly Compost,Non-spatial or Protected Location,Compost,Nutrients,NITRATE AS N,<J,7.83,MG/KG,Total,13367-TXFR Compost-C,13367,,SM 9056A,U,Plant Community Dynamics - Grow Zones,,2487506,,,496659,TRUE,
Onion Creek,9/16/15 9:14,Onion Thornwood Study A Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,38,Parts Per Million (PPM),Total,13390-ONI Thornwood A Rep4,13390,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487512,,,496713,FALSE,
Onion Creek,9/16/15 9:40,Onion Thornwood Study B Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,25,Parts Per Million (PPM),Total,13392-ONI Thornwood B Rep1,13392,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487518,,,496714,FALSE,
Onion Creek,9/11/15 11:05,Onion Thornwood Study 1 Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,39,Parts Per Million (PPM),Total,13430-ONI Thornwood 1 Rep4,13430,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487556,,,496720,FALSE,
Onion Creek,9/11/15 10:45,Onion Thornwood Study 2 Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,38,Parts Per Million (PPM),Total,13433-ONI Thornwood 2 Rep2,13433,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487560,,,496721,FALSE,
Onion Creek,9/11/15 11:35,Onion Thornwood Study 2 Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,21,Parts Per Million (PPM),Total,13436-ONI Thornwood 2 Rep5,13436,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487574,,,496732,FALSE,
Onion Creek,9/11/15 12:16,Onion Thornwood Study 3 Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,34,Parts Per Million (PPM),Total,13440-ONI Thornwood 3 Rep 4,13440,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487584,,,496734,FALSE,
Onion Creek,9/16/15 9:55,Onion Thornwood Study F Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,42,Parts Per Million (PPM),Total,13415-ONI Thornwood F Rep4,13415,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487597,,,496628,FALSE,
Onion Creek,9/11/15 11:00,Onion Thornwood Study E Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,42,Parts Per Million (PPM),Total,13410-ONI Thornwood E Rep4,13410,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487602,,,496653,FALSE,
Onion Creek,9/11/15 10:23,Onion Thornwood Study D4 Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,36,Parts Per Million (PPM),Total,13405-ONI Thornwood D4 Rep4,13405,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487608,,,496706,FALSE,
Onion Creek,9/11/15 11:30,Onion Thornwood Study 3 Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,34,Parts Per Million (PPM),Total,13437-ONI Thornwood 3 Rep1,13437,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487619,,,496733,FALSE,
Onion Creek,9/16/15 10:05,Onion Thornwood Study C Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,34,Parts Per Million (PPM),Total,13399-ONI Thornwood C Rep3,13399,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2487711,,,496736,FALSE,
Onion Creek,9/16/15 9:55,Onion Thornwood Study 3 Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,37,Parts Per Million (PPM),Total,13439-ONI Thornwood 3 Rep3,13439,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487727,,,496712,FALSE,
Onion Creek,9/16/15 9:50,Onion Thornwood Study 3 Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,33,Parts Per Million (PPM),Total,13438-ONI Thornwood 3 Rep2,13438,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487764,,,496711,FALSE,
Onion Creek,9/11/15 11:40,Onion Thornwood Study 2 Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,12,Parts Per Million (PPM),Total,13435-ONI Thornwood 2 Rep4,13435,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487789,,,496731,FALSE,
Onion Creek,9/11/15 10:25,Onion Thornwood Study 1 Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,29,Parts Per Million (PPM),Total,13429-ONI Thornwood 1 Rep3,13429,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487961,,,496719,FALSE,
Onion Creek,9/11/15 9:26,Onion Thornwood Study D4 Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,30,Parts Per Million (PPM),Total,13402-ONI Thornwood D4 Rep1,13402,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2487968,,,496705,FALSE,
Onion Creek,9/11/15 10:40,Onion Thornwood Study F Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,30,Parts Per Million (PPM),Total,13416-ONI Thornwood F Rep5,13416,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488079,,,496671,FALSE,
Onion Creek,9/11/15 9:24,Onion Thornwood Study B Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,50,Parts Per Million (PPM),Total,13394-ONI Thornwood B Rep3,13394,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488081,,,496637,FALSE,
Onion Creek,9/10/15 11:14,Onion Thornwood Study C Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,30,Parts Per Million (PPM),Total,13397-ONI Thornwood C Rep1,13397,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488100,,,496669,FALSE,
Onion Creek,9/11/15 9:10,Onion Thornwood Study E Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,39,Parts Per Million (PPM),Total,13411-ONI Thornwood E Rep5,13411,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488161,,,496654,FALSE,
Onion Creek,9/11/15 11:25,Onion Thornwood Study E Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,30,Parts Per Million (PPM),Total,13407-ONI Thornwood E Rep1,13407,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488183,,,496652,FALSE,
Onion Creek,9/10/15 11:49,Onion Thornwood Study H Rep5,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,33,Parts Per Million (PPM),Total,13426-ONI Thornwood H Rep5,13426,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488248,,,496692,FALSE,
Onion Creek,9/16/15 10:10,Onion Thornwood Study F Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,36,Parts Per Million (PPM),Total,13414-ONI Thornwood F Rep 3,13414,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488271,,,496627,FALSE,
Onion Creek,9/10/15 12:02,Onion Thornwood Study H Rep2,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,36,Parts Per Million (PPM),Total,13423-ONI Thornwood H Rep2,13423,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488277,,,496691,FALSE,
Onion Creek,9/17/15 0:00,Onion Thornwood Study H Rep3,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,37,Parts Per Million (PPM),Total,13357-ONI Thornwood D3 Rep1,13424,,MEHLICH III EXTRACTION,U,Soil Abiotic Factors,,2488350,,,496644,FALSE,Field Replica
Onion Creek,9/16/15 9:08,Onion Thornwood Study H Rep4,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,18,Parts Per Million (PPM),Total,13425-ONI Thornwood H Rep4,13425,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488362,,,496643,FALSE,
Onion Creek,9/11/15 10:12,Onion Thornwood Study A Rep1,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,31,Parts Per Million (PPM),Total,13387-ONI Thornwood A Rep1,13387,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2488377,,,496622,FALSE,
Not Applicable,1/20/16 10:00,Austin Resource Recovery Mulch,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,N,1,Parts Per Million (PPM),Total,13502-ARR Mulch,13502,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2500580,,,499321,FALSE,
Not Applicable,1/20/16 10:00,Texas Friendly Compost,Non-spatial or Protected Location,Soil,Nutrients,NITRATE AS N,<J,0.5,Parts Per Million (PPM),Total,13367-TXFR Compost,13367,,MEHLICH III EXTRACTION,U,Plant Community Dynamics - Grow Zones,,2500586,,,499320,FALSE,
Slaughter Creek,2/16/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,21.56,Parts Per Million (PPM),Total,H-8: 177785,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",487530,30.18313895,-97.87636657,294357,TRUE,
Slaughter Creek,2/16/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,30.005,Parts Per Million (PPM),Total,H-7: 177842,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",487535,30.18313895,-97.87636657,294356,TRUE,
Slaughter Creek,2/16/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,20.42,Parts Per Million (PPM),Total,H-6: 177796,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",487539,30.18313895,-97.87636657,294355,TRUE,
Slaughter Creek,2/16/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,49.708,Parts Per Million (PPM),Total,H-5: 177806,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",487544,30.18313895,-97.87636657,294354,TRUE,
Tannehill Branch,5/13/16 9:21,Tannehill Creek @ Bartholomew Park near Berkman Dr,Stream,Soil,Nutrients,NITRATE AS N,,3,Parts Per Million (PPM),Total,5595-95M_LB_PLOT_6,5595,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3045609999528, -97.6978210005051)",2509434,30.304561,-97.697821,500586,FALSE,
Shoal Creek,5/18/16 12:25,Shoal Trib @ Crestmont Park,Stream,Soil,Nutrients,NITRATE AS N,,21,Parts Per Million (PPM),Total,5811-95M_RB_PLOT_5,5811,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.322532213986, -97.7422260027592)",2509435,30.32253221,-97.742226,500582,FALSE,
Commons Ford Creek,4/27/16 9:35,Common Ford Trib ds xing in Common Ford Ranch,Stream,Soil,Nutrients,NITRATE AS N,,6,Parts Per Million (PPM),Total,5588-5M_LB_PLOT_2,5588,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3404680000503, -97.8896729995659)",2509548,30.340468,-97.889673,500595,FALSE,
Slaughter Creek,2/16/06 0:00,Fertilizer Study Test Area @ LBJ Wildflower Center,Soil,Soil,Nutrients,NITRATE AS N,,13.32,Parts Per Million (PPM),Total,H-2: 177788,3885,,MEHLICH III EXTRACTION,U,Fertilizer Leachate Study,"(30.1831389483247, -97.8763665673203)",934275,30.18313895,-97.87636657,294351,TRUE,
Tannehill Branch,5/13/16 9:21,Tannehill Creek @ Bartholomew Park near Berkman Dr,Stream,Soil,Nutrients,NITRATE AS N,,4,Parts Per Million (PPM),Total,5595-50M_LB_PLOT_4,5595,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3045609999528, -97.6978210005051)",2509564,30.304561,-97.697821,500585,FALSE,
Shoal Creek,5/18/16 12:25,Shoal Trib @ Crestmont Park,Stream,Soil,Nutrients,NITRATE AS N,,10,Parts Per Million (PPM),Total,5811-5M_RB_PLOT_1,5811,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.322532213986, -97.7422260027592)",2509576,30.32253221,-97.742226,500581,FALSE,
Walnut Creek,5/20/16 9:23,Walnut Trib @ North Star Greenbelt,Stream,Soil,Nutrients,NITRATE AS N,,5,Parts Per Million (PPM),Total,5601-5M-RB_PLOT_1,5601,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3927979999292, -97.6968890003847)",2509585,30.392798,-97.696889,500574,FALSE,
Taylor Slough South,5/5/16 12:54,Taylor Slough South in Reed Park @ Footbridge,Stream,Soil,Nutrients,NITRATE AS N,,2.34,Parts Per Million (PPM),Total,5598-95M_RB_PLOT_5,5598,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3047610001933, -97.7710430003325)",2509714,30.304761,-97.771043,500594,FALSE,
Taylor Slough South,5/5/16 12:54,Taylor Slough South in Reed Park @ Footbridge,Stream,Soil,Nutrients,NITRATE AS N,,2.22,Parts Per Million (PPM),Total,5598-5M_RB_PLOT_1,5598,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3047610001933, -97.7710430003325)",2509725,30.304761,-97.771043,500593,FALSE,
Tannehill Branch,5/11/16 12:40,Seabrook Spring,Spring,Soil,Nutrients,NITRATE AS N,,9,Parts Per Million (PPM),Total,5301-95M_LB_PLOT_6,5301,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.2844241735283, -97.7005669318845)",2509755,30.28442417,-97.70056693,500580,FALSE,
Tannehill Branch,5/20/16 13:45,Tannehill Creek upstream storm pipe in Givens Park,Stream,Soil,Nutrients,NITRATE AS N,,1,Parts Per Million (PPM),Total,5596-50M_LB_PLOT_4,5596,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.2752010002004, -97.6917490003305)",2509762,30.275201,-97.691749,500573,FALSE,
Buttermilk Branch,5/11/16 9:39,Buttermilk Creek @ Buttermilk Park,Stream,Soil,Nutrients,NITRATE AS N,,5,Parts Per Million (PPM),Total,5584-95M_RB_PLOT_5,5584,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3320709995779, -97.6947759996464)",2509877,30.332071,-97.694776,500592,FALSE,
Buttermilk Branch,5/11/16 9:39,Buttermilk Creek @ Buttermilk Park,Stream,Soil,Nutrients,NITRATE AS N,,1,Parts Per Million (PPM),Total,5584-5M_LB_PLOT_2,5584,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3320709995779, -97.6947759996464)",2509890,30.332071,-97.694776,500591,FALSE,
Walnut Creek,5/20/16 9:23,Walnut Trib @ North Star Greenbelt,Stream,Soil,Nutrients,NITRATE AS N,,7,Parts Per Million (PPM),Total,5601-50M_LB_PLOT_4,5601,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3927979999292, -97.6968890003847)",2509904,30.392798,-97.696889,500588,FALSE,
Tannehill Branch,5/11/16 12:40,Seabrook Spring,Spring,Soil,Nutrients,NITRATE AS N,,0,Parts Per Million (PPM),Total,5301-95M_RB_PLOT_5,5301,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.2844241735283, -97.7005669318845)",2509918,30.28442417,-97.70056693,500579,FALSE,
Shoal Creek,5/18/16 12:25,Shoal Trib @ Crestmont Park,Stream,Soil,Nutrients,NITRATE AS N,,5,Parts Per Million (PPM),Total,5811_50M_RB_PLOT_3,5811,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.322532213986, -97.7422260027592)",2510032,30.32253221,-97.742226,500590,FALSE,
Shoal Creek,5/18/16 9:28,Shoal Creek @ Shady Oak Court,Stream,Soil,Nutrients,NITRATE AS N,,0,Parts Per Million (PPM),Total,5594-95M_LB_PLOT_6,5594,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3321800002943, -97.7477980002454)",2510046,30.33218,-97.747798,500587,FALSE,
Buttermilk Branch,5/11/16 9:39,Buttermilk Creek @ Buttermilk Park,Stream,Soil,Nutrients,NITRATE AS N,,3,Parts Per Million (PPM),Total,5584-50M_RB_PLOT_3,5584,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3320709995779, -97.6947759996464)",2510059,30.332071,-97.694776,500584,FALSE,
Tannehill Branch,5/20/16 13:45,Tannehill Creek upstream storm pipe in Givens Park,Stream,Soil,Nutrients,NITRATE AS N,,7,Parts Per Million (PPM),Total,5596-95M_LB_PLOT_6,5596,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.2752010002004, -97.6917490003305)",2510191,30.275201,-97.691749,500583,FALSE,
Walnut Creek,5/20/16 9:23,Walnut Trib @ North Star Greenbelt,Stream,Soil,Nutrients,NITRATE AS N,,11,Parts Per Million (PPM),Total,5601-95M_RB_PLOT_5,5601,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.3927979999292, -97.6968890003847)",2510200,30.392798,-97.696889,500577,FALSE,
East Bouldin Creek,4/22/16 12:00,East Bouldin @ Gabion in Gillis Park,Stream,Soil,Nutrients,NITRATE AS N,,0.25,Parts Per Million (PPM),Total,5556-50M_RB_PLOT_4,5556,,MEHLICH III EXTRACTION,U,Riparian Functional Assessment,"(30.240703000379, -97.7603549999515)",2510296,30.240703,-97.760355,500602,FALSE,
