WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,6/9/15 12:40,High Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,16,MPN/100ML,Total,185-HIGH BARTON SPG,185,,SM 9223 B,J,Barton Springs TPDES,"(30.2632663794654, -97.7744304084488)",2447551,30.26326638,-97.77443041,487198,FALSE,
Barton Creek,6/9/15 12:45,Upper Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,MPN/100ML,Total,643-EMILY SPG,183,,SM 9223 B,J,Barton Springs TPDES,"(30.2635944614644, -97.7737817041223)",2447740,30.26359446,-97.7737817,487218,FALSE,Field Replica
Barton Creek,6/9/15 11:50,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,488,MPN/100ML,Total,35-BARTON SPG,35,,SM 9223 B,J,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",2447799,30.26353512,-97.77097968,487235,FALSE,
Barton Creek,6/9/15 12:45,Upper Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,8.5,MPN/100ML,Total,183-UPPER BARTON SPG,183,,SM 9223 B,J,Barton Springs TPDES,"(30.2635944614644, -97.7737817041223)",2447915,30.26359446,-97.7737817,487226,FALSE,
Barton Creek,6/9/15 11:25,Eliza Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,435,MPN/100ML,Total,428-ELIZA SPG,428,,SM 9223 B,J,Barton Springs TPDES,"(30.2642461579302, -97.7700605859118)",2448281,30.26424616,-97.77006059,487223,FALSE,
Barton Creek,6/9/15 10:25,Backdoor Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,160-BACKDOOR SPG,160,,SM 9223 B,J,Barton Springs TPDES,"(30.2594932474744, -97.8237008852486)",2448299,30.25949325,-97.82370089,487220,FALSE,
Barton Creek,6/9/15 13:15,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,185,MPN/100ML,Total,422-OLD MILL SPG,422,,SM 9223 B,J,Barton Springs TPDES,"(30.2635848609854, -97.7680757366172)",2449131,30.26358486,-97.76807574,487213,FALSE,
Lady Bird Lake,6/9/15 8:50,Cold Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,MPN/100ML,Total,9-COLD SPRING,9,,SM 9223 B,J,Barton Springs TPDES,"(30.2796281473922, -97.7805024014199)",2449192,30.27962815,-97.7805024,487185,FALSE,
West Bouldin Creek,7/14/15 10:40,West Bouldin Creek @ Treadwell,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,155.3,MPN/100ML,Total,,5399,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2549609767307, -97.7594567389129)",2452614,30.25496098,-97.75945674,487718,FALSE,
East Bouldin Creek,7/14/15 11:00,East Bouldin Creek @ Christopher,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1299.7,MPN/100ML,Total,,5401,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2546043906989, -97.7543439084729)",2452616,30.25460439,-97.75434391,487719,FALSE,
Shoal Creek,7/14/15 8:30,Shoal Creek @ Shoal Edge Court (EII),Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,MPN/100ML,Total,740-WLN@SAMSUNG,117,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3326747456018, -97.7485687207413)",2452619,30.33267475,-97.74856872,487721,FALSE,Field Blank
Lake Austin,2/17/05 11:30,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,84,Colonies/100mL,Total,3574 TESTUDO TUBE-17FEB5-1,3574,,SM 9222 G,U,Testudo Tube Cave,,1184980,,,271324,FALSE,
Lake Austin,8/18/05 10:00,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,LE,,Colonies/100mL,Total,666 CHURCH RANCH-18AUG5-1,3574,,SM 9222 G,?,Testudo Tube Cave,,1318257,,,288523,FALSE,Field Blank
Lake Austin,8/18/05 10:30,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,LE,,Colonies/100mL,Total,3574 TESTUDO CAVE-18AUG5-1,3574,,SM 9222 G,?,Testudo Tube Cave,,1318278,,,286278,FALSE,
Bear Creek,2/21/05 15:00,Flint Ridge Drip Pit,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<,20,Colonies/100mL,Total,FRD1 FLINT RIDGE CAVE DRIP-21FEB5-1,4102,,SM 9222 G,U,Flint Ridge Hydrogeological Study,,1337981,,,289652,FALSE,
Not Applicable,11/2/05 9:00,QCB: Church Ranch Spring,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<,2,Colonies/100mL,Total,666 CHURCH RANCH-02NOV05-1,666,,SM 9222 G,U,Testudo Tube Cave,,1370324,,,290391,FALSE,Field Blank
Lake Austin,4/19/06 10:00,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,10,Colonies/100mL,Total,,3574,,SM 9222 G,U,Testudo Tube Cave,,1399801,,,294417,FALSE,
Lake Austin,4/25/06 10:00,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,90,Colonies/100mL,Total,,3574,,SM 9222 G,U,Testudo Tube Cave,,1399808,,,294415,FALSE,
Not Applicable,9/21/06 13:30,Midnight Cave pool,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,110,MPN/100ML,Total,Midnight Cave Pool,3981,,SM 9223 B,U,Sourcewater Characterization,,1412971,,,300890,FALSE,
Not Applicable,11/1/06 8:00,ERA Standard 0919-06-13.1,Non-spatial or Protected Location,Water Standard,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,643-Emily Spring,3990,,SM 9223 B,U,Lab Perfomance Evaluation,,1414384,,,300913,FALSE,Field Blank
Little Bear Creek,8/31/06 13:15,Stoneledge Quarry pond,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,Stoneledge Pit,4007,,SM 9223 B,U,Sourcewater Characterization,,1417286,,,301206,FALSE,
Harris Branch,1/14/08 14:10,Dessau WWTP Effluent,Non-spatial or Protected Location,Treated Wastewater Effluent,Bacteria/Pathogens,E COLI BACTERIA,,1,MPN/100ML,Total,Dessau - Effluent,4208,,SM 9223 B,U,Sewage Spill Impacts Study,,1504760,,,315049,FALSE,
Lake Austin,1/9/08 11:00,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,1,MPN/100ML,Total,3574-Testudo Cave,3574,,SM 9223 B,U,Testudo Tube Cave,,1505725,,,313895,FALSE,
Lake Travis,5/20/08 13:15,Kretschmarr Salamander Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,50,MPN/100ML,Total,3965-Kretschmarr Salamander Cave,3965,,SM 9223 B,U,Groundwater,,1531775,,,315981,FALSE,
Not Applicable,11/12/08 12:00,Drinking Water Tap @ BSEACD Lab,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,BSEACD Tap,4356,,SM 9223 B,U,Sourcewater Characterization,,1558942,,,320657,FALSE,
Not Applicable,11/13/08 9:30,Drinking Water Tap @ OTC 1100.57 lab,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,OTC TAP,4355,,SM 9223 B,U,Sourcewater Characterization,,1559088,,,320665,FALSE,
Not Applicable,3/7/11 14:35,South Austin Regional Wastewater Treatment Intake,Non-spatial or Protected Location,Sewage,Bacteria/Pathogens,E COLI BACTERIA,>,48392,MPN/100ML,Total,4138-SAR W/WW Intake,4138,,SM 9223 B,U,Sourcewater Characterization,,1817826,,,355547,FALSE,
Slaughter Creek,5/26/10 11:45,Dark Side Sump in Blowing Sink Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,MPN/100ML,Total,4735: Blowing Sink Dark Side Sump,4735,,COLILERT (IDEXX METHOD),U,Emergency Investigation,,1860034,,,360179,FALSE,
Slaughter Creek,6/23/10 18:15,Dark Side Sump in Blowing Sink Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,MPN/100ML,Total,Blowing Sink Darkside Sump,4735,,COLILERT (IDEXX METHOD),U,Emergency Investigation,,1860606,,,517691,FALSE,
Slaughter Creek,6/23/10 18:30,Blowing Sink Cave Egyptian Junction,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5,MPN/100ML,Total,,458,,COLILERT (IDEXX METHOD),U,Emergency Investigation,,1863036,,,517753,FALSE,
Slaughter Creek,10/14/10 15:00,Dark Side Sump in Blowing Sink Cave,Non-spatial or Protected Location,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,2,MPN/100ML,Total,DARK SIDE,4735,,COLILERT (IDEXX METHOD),U,Emergency Investigation,,1863410,,,517697,FALSE,
Barton Creek,3/7/11 9:50,Manhole @ Travis Country,Non-spatial or Protected Location,Sewage,Bacteria/Pathogens,E COLI BACTERIA,>,48392,MPN/100ML,Total,4916-Travis Country,4916,,SM 9223 B,U,Sourcewater Characterization,,1866008,,,359055,FALSE,
Not Applicable,3/7/11 13:10,Walnut Creek Wastewater Treatment Plant Intake,Non-spatial or Protected Location,Sewage,Bacteria/Pathogens,E COLI BACTERIA,>,48392,MPN/100ML,Total,4139-Walnut WWTP,4139,,SM 9223 B,U,Sourcewater Characterization,,1867462,,,359058,FALSE,
Walnut Creek,3/7/11 12:25,Manhole @ Walnut near Rundberg and Metric,Non-spatial or Protected Location,Sewage,Bacteria/Pathogens,E COLI BACTERIA,>,48392,MPN/100ML,Total,4922-WLN @ Metric,4922,,SM 9223 B,U,Sourcewater Characterization,,1868017,,,359057,FALSE,
Barton Creek,3/7/11 11:00,Manhole @ Zilker Parking Lot,Non-spatial or Protected Location,Sewage,Bacteria/Pathogens,E COLI BACTERIA,>,48392,MPN/100ML,Total,4918-Zilker,4918,,SM 9223 B,U,Sourcewater Characterization,,1868396,,,359056,FALSE,
Not Applicable,5/12/11 11:30,McNeil Bat Cave (COA-NL),Non-spatial or Protected Location,Cave Drips,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,D1,4370,,COLILERT (IDEXX METHOD),U,Sourcewater Characterization,,1981667,,,390803,FALSE,
Not Applicable,5/12/11 15:00,Drinking Water Tap @ 4108 Idlewild,Non-spatial or Protected Location,Tap Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,,5286,,COLILERT (IDEXX METHOD),U,Sourcewater Characterization,,1981736,,,390808,FALSE,
Not Applicable,5/10/11 13:30,Drinking Water Tap @ McNeil HS,Non-spatial or Protected Location,Tap Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,,5288,,COLILERT (IDEXX METHOD),U,Sourcewater Characterization,,1981807,,,390810,FALSE,
Not Applicable,5/12/11 11:45,McNeil Bat Cave (COA-NL),Non-spatial or Protected Location,Cave Drips,Bacteria/Pathogens,E COLI BACTERIA,>,2420,Colonies/100mL,Total,D8,4370,,COLILERT (IDEXX METHOD),U,Sourcewater Characterization,,1981935,,,390805,FALSE,
Not Applicable,5/12/11 14:00,Drinking Water Tap @ 12802 Meehan,Non-spatial or Protected Location,Tap Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,,5287,,COLILERT (IDEXX METHOD),U,Sourcewater Characterization,,1982435,,,390807,FALSE,
Lake Austin,6/9/05 11:15,Testudo Tube Cave,Non-spatial or Protected Location,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,15,Colonies/100mL,Total,3574 TESTUDO CV-9JUN5-1,3574,,SM 9222 G,U,Testudo Tube Cave,,623848,,,272858,FALSE,
Tannehill Branch,2/22/06 13:15,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,36,Colonies/100mL,Total,843 TANNEHILL@LOVELL-22FEB06-1,843,,SM 9222 G,U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1369400,30.29144589,-97.68766433,289749,FALSE,
Tannehill Branch,5/18/06 13:00,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,150,MPN/100ML,Total,843-Tannehill @ Lovell Dr,843,,SM 9223 B,J,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1372587,30.29144589,-97.68766433,294675,FALSE,
Tannehill Branch,11/29/06 13:45,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,100,MPN/100ML,Total,843-Tannehill @ Lovell Dr,843,,SM 9223 B,U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1413175,30.29144589,-97.68766433,300321,FALSE,
Tannehill Branch,2/25/09 13:40,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,25,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1582590,30.29144589,-97.68766433,321422,FALSE,
Tannehill Branch,3/23/09 11:10,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,222.4,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Supplemental EII for ACWP,"(30.2914458944625, -97.6876643306723)",1582866,30.29144589,-97.68766433,327660,FALSE,
Tannehill Branch,5/26/09 13:30,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,275.5,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1686668,30.29144589,-97.68766433,342575,FALSE,
Tannehill Branch,10/7/09 12:00,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,325.5,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1713559,30.29144589,-97.68766433,344604,FALSE,
Tannehill Branch,12/16/09 13:40,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,866.4,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1732385,30.29144589,-97.68766433,346400,FALSE,
Tannehill Branch,3/23/11 9:35,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,R,46.2,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1775600,30.29144589,-97.68766433,358807,FALSE,Field Replica
Tannehill Branch,12/1/10 9:50,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,44.1,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1820854,30.29144589,-97.68766433,354622,FALSE,Field Replica
Tannehill Branch,12/1/10 9:45,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,57.6,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1820861,30.29144589,-97.68766433,354615,FALSE,
Tannehill Branch,6/7/11 9:45,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,65,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1823305,30.29144589,-97.68766433,362156,FALSE,
Tannehill Branch,3/23/11 9:30,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,R,58.3,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1868625,30.29144589,-97.68766433,358800,FALSE,
Tannehill Branch,1/22/13 10:40,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,143.9,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",1994634,30.29144589,-97.68766433,391725,FALSE,
Tannehill Branch,6/26/13 10:15,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,328.2,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),J,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2041066,30.29144589,-97.68766433,433265,FALSE,
Tannehill Branch,9/26/13 11:20,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,111.2,MPN/100ML,Total,1940- WLR @ TCEQ,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2234169,30.29144589,-97.68766433,443432,FALSE,Field Split
Tannehill Branch,9/26/13 11:20,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,139.1,MPN/100ML,Total,843-Tannehill Creek @ Lovell Drive,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2234744,30.29144589,-97.68766433,443418,FALSE,
Tannehill Branch,4/24/13 11:10,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,307.6,MPN/100ML,Total,1940,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2294387,30.29144589,-97.68766433,427579,FALSE,Field Replica
Tannehill Branch,4/24/13 11:00,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,579.4,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2294391,30.29144589,-97.68766433,427572,FALSE,
Tannehill Branch,1/14/15 12:44,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,77.1,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2429754,30.29144589,-97.68766433,480484,FALSE,
Tannehill Branch,4/15/15 13:20,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,160.7,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2432659,30.29144589,-97.68766433,481053,FALSE,
East Bouldin Creek,7/14/15 10:50,East Bouldin Creek @ Elizabeth St,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,2419.6,MPN/100ML,Total,,119,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2495952061894, -97.7543026684511)",2452211,30.24959521,-97.75430267,487670,FALSE,
Shoal Creek,7/14/15 9:11,Shoal Creek @ Shoal Edge Court (EII),Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,648.8,MPN/100ML,Total,117-SHL @ Shl Edge Ct,117,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3326747456018, -97.7485687207413)",2452213,30.33267475,-97.74856872,487668,FALSE,
Shoal Creek,7/14/15 12:40,Shoal Creek @ 24th Street,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,63.6,MPN/100ML,Total,,116,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2883886605834, -97.7534816257552)",2452215,30.28838866,-97.75348163,487667,FALSE,
Fort Branch,7/14/15 11:10,Fort Branch Creek @ Glencrest Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,>,2419.6,MPN/100ML,Total,,126,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3187293031964, -97.6942435447376)",2452221,30.3187293,-97.69424354,487672,FALSE,
Shoal Creek,7/14/15 8:30,Shoal Creek @ Shoal Edge Court (EII),Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,648.8,MPN/100ML,Total,1940-Walnut @ TCEQ,117,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3326747456018, -97.7485687207413)",2452223,30.33267475,-97.74856872,487673,FALSE,Field Split
Blunn Creek,7/14/15 9:00,Blunn Creek @ Riverside Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,980.4,MPN/100ML,Total,,180,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2505811037141, -97.7408759000928)",2452225,30.2505811,-97.7408759,487674,FALSE,
Blunn Creek,7/14/15 9:40,Blunn Creek @ Long Bow (Preserve at Little Bridge),Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,410.6,MPN/100ML,Total,,362,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2335933571676, -97.7480056169015)",2452228,30.23359336,-97.74800562,487676,FALSE,
Blunn Creek,7/14/15 9:15,Blunn Creek Upstream of Big Stacy Pool,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,>,2419.6,MPN/100ML,Total,,364,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2401274328406, -97.7475614429811)",2452230,30.24012743,-97.74756144,487677,FALSE,
Wells Branch,7/14/15 10:00,Wells Branch Creek @ Walnut Metro Park,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,70.3,MPN/100ML,Total,,463,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.4003931988039, -97.6816802601248)",2452232,30.4003932,-97.68168026,487678,FALSE,
Williamson Creek,7/14/15 9:01,Williamson Creek @ Hwy 71 (EII),Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,387.3,MPN/100ML,Total,,490,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2434820176375, -97.8820946511368)",2452236,30.24348202,-97.88209465,487681,FALSE,
Boggy Creek,7/14/15 14:29,North Boggy Creek @ Delwau Lane,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,15.5,MPN/100ML,Total,,493,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2626888121248, -97.668783861479)",2452239,30.26268881,-97.66878386,487683,FALSE,
Little Walnut Creek,7/14/15 13:59,Little Walnut Creek @ US183,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,12.2,MPN/100ML,Total,,634,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2967284421503, -97.6628774418235)",2452244,30.29672844,-97.66287744,487687,FALSE,
Buttermilk Branch,7/14/15 10:59,Buttermilk Creek @ Providence Ave,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,770.1,MPN/100ML,Total,,782,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3317358889198, -97.6943792085254)",2452247,30.33173589,-97.69437921,487689,FALSE,
Boggy Creek,7/14/15 14:15,North Boggy Creek @ Nile Street,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,387.3,MPN/100ML,Total,,837,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.268704, -97.714448)",2452249,30.268704,-97.714448,487690,FALSE,
Little Walnut Creek,7/14/15 9:20,Little Walnut Creek @ Golden Meadow Rd,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,686.7,MPN/100ML,Total,,838,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3807056292111, -97.709893266737)",2452251,30.38070563,-97.70989327,487691,FALSE,
Tannehill Branch,7/14/15 12:12,Tannehill Creek @ Lovell Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,461.1,MPN/100ML,Total,,843,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2914458944625, -97.6876643306723)",2452253,30.29144589,-97.68766433,487692,FALSE,
Harper's Branch,7/14/15 9:15,Harpers Branch Creek @ Woodland Ave,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,>,2419.6,MPN/100ML,Total,,844,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2411706133755, -97.7380812535574)",2452255,30.24117061,-97.73808125,487693,FALSE,
Country Club West,7/14/15 14:26,West Country Club Creek @ Crossing Place Drive,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,435.2,MPN/100ML,Total,,849,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.237591237822, -97.7150480684116)",2452257,30.23759124,-97.71504807,487694,FALSE,
Country Club West,7/14/15 14:14,West Country Club Creek @ East Oltorf St,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,178.2,MPN/100ML,Total,,850,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2272490990315, -97.7270090877378)",2452259,30.2272491,-97.72700909,487695,FALSE,
Buttermilk Branch,7/14/15 10:23,Buttermilk Creek @ Little Walnut Creek,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1986.3,MPN/100ML,Total,,851,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.3264309439598, -97.6801461696263)",2452261,30.32643094,-97.68014617,487696,FALSE,
Gilleland Creek,7/14/15 13:30,Gilleland Creek @ FM 969,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,156.5,MPN/100ML,Total,,886,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2540640081908, -97.5401948358827)",2452264,30.25406401,-97.54019484,487698,FALSE,
Fort Branch,7/14/15 12:49,Fort Branch Creek @ Single Shot Circle,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,60.9,MPN/100ML,Total,,898,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.2902564846359, -97.6786177960414)",2452267,30.29025648,-97.6786178,487700,FALSE,
Gilleland Creek,7/14/15 11:00,Gilleland Creek @ South Railroad Avenue,Stream,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,547.5,MPN/100ML,Total,,1193,,COLILERT (IDEXX METHOD),U,Environmental Integrity Index (EII),"(30.4442068923864, -97.6187773631399)",2452271,30.44420689,-97.61877736,487703,FALSE,
